subject,study_role,estimate_type,held_out_run,training_runs,method,search_low_hz,search_high_hz,minimum_prominence_db,peak_frequency_hz,candidate_frequency_hz,peak_prominence_db,peak_width_hz,peak_quality,method_available,failure_reason,rest_epoch_count,central_roi,frequency_estimation_data,task_outcome_used
6,method_development,independent_single_run,,6,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,8.0,8.0,2.2798055368624404,0.6273940604361082,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,12.25,12.25,1.9000837847325727,0.23941795472393235,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.25,9.25,2.626834956661824,0.44258915210589667,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,8.25,8.25,1.743361734842921,0.49545628850758483,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,8.0,8.0,1.9010370972645063,0.6120993477844836,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,,7.25,2.881831470851168,,poorly_defined_no_peak,False,no_interior_peak_meets_prominence,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,6.5,6.5,3.1184111073934275,0.6741183287982516,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,7.25,7.25,2.5238756616234355,0.42031631963242777,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.25,9.25,2.626834956661824,0.44258915210589667,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,8.25,8.25,1.743361734842921,0.49545628850758483,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,8.0,8.0,1.9010370972645063,0.6120993477844836,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,12.25,12.25,1.4086579722720387,0.3851695743220924,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,6.5,6.5,3.1184111073934275,0.6741183287982516,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,7.25,7.25,2.5238756616234355,0.42031631963242777,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.25,9.25,2.626834956661824,0.44258915210589667,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,8.25,8.25,1.743361734842921,0.49545628850758483,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,8.0,8.0,1.9010370972645063,0.6120993477844836,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,12.25,12.25,1.4086579722720387,0.3851695743220924,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,6,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,6.5,6.5,3.1184111073934275,0.6741183287982516,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,7.25,7.25,2.5238756616234355,0.42031631963242777,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.25,9.25,2.626834956661824,0.44258915210589667,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,8.25,8.25,1.743361734842921,0.49545628850758483,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,8.0,8.0,1.9010370972645063,0.6120993477844836,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,,6.5,3.6065219857132433,,poorly_defined_no_peak,False,no_interior_peak_meets_prominence,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,6,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,8.0,8.0,2.2798055368624404,0.6273940604361082,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,12.25,12.25,1.9000837847325727,0.23941795472393235,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,11.75,11.75,2.8490903431066243,0.6004163100862314,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,8.25,8.25,1.743361734842921,0.49545628850758483,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,8.0,8.0,1.9010370972645063,0.6120993477844836,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,14.25,14.25,1.5613464196634652,0.3101757413500783,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,6,search_7_15Hz_prom_1dB,7.0,15.0,1.0,8.0,8.0,2.2798055368624404,0.6273940604361082,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,12.25,12.25,1.9000837847325727,0.23941795472393235,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,11.75,11.75,2.8490903431066243,0.6004163100862314,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,8.25,8.25,1.743361734842921,0.49545628850758483,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,8.0,8.0,1.9010370972645063,0.6120993477844836,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,14.25,14.25,1.5613464196634652,0.3101757413500783,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,6,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,8.0,8.0,2.2798055368624404,0.6273940604361082,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,12.25,12.25,1.9000837847325727,0.23941795472393235,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,independent_single_run,,14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,11.75,11.75,2.8490903431066243,0.6004163100862314,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,8.25,8.25,1.743361734842921,0.49545628850758483,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,8.0,8.0,1.9010370972645063,0.6120993477844836,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
6,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,14.25,14.25,1.5613464196634652,0.3101757413500783,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,6,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,10.5,10.5,2.7345344313872886,1.0857263541422868,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,10.75,10.75,6.587688834408482,1.069111288176467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,10.5,10.5,7.128856217690895,1.330122503854775,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,10.25,10.25,6.727765187249304,1.2143269368925558,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,10.5,10.5,4.53727883546,1.218500146157076,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,10.75,10.75,4.068964816752896,1.0610627954174516,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,6,search_7_14Hz_prom_1dB,7.0,14.0,1.0,10.5,10.5,2.7345344313872886,1.0857263541422868,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,10.75,10.75,6.587688834408482,1.069111288176467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,10.5,10.5,7.128856217690895,1.330122503854775,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,10.25,10.25,6.727765187249304,1.2143269368925558,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,10.5,10.5,4.53727883546,1.218500146157076,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,10.75,10.75,4.068964816752896,1.0610627954174516,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,6,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.5,10.5,2.7345344313872886,1.0857263541422868,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.75,10.75,6.587688834408482,1.069111288176467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.5,10.5,7.128856217690895,1.330122503854775,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.25,10.25,6.727765187249304,1.2143269368925558,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.5,10.5,4.53727883546,1.218500146157076,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,10.75,10.75,4.068964816752896,1.0610627954174516,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.5,10.5,2.825167577940988,1.1169103538283407,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.75,10.75,6.587688834408482,1.069111288176467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.5,10.5,7.128856217690895,1.330122503854775,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.25,10.25,6.727765187249304,1.2143269368925558,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.5,10.5,4.53727883546,1.218500146157076,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,10.75,10.75,4.068964816752896,1.0610627954174516,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.5,10.5,2.825167577940988,1.1169103538283407,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.75,10.75,6.587688834408482,1.069111288176467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.5,10.5,7.128856217690895,1.330122503854775,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.25,10.25,6.727765187249304,1.2143269368925558,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.5,10.5,4.53727883546,1.218500146157076,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,10.75,10.75,4.068964816752896,1.0610627954174516,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,6,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.5,10.5,2.825167577940988,1.1169103538283407,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.75,10.75,6.587688834408482,1.069111288176467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.5,10.5,7.128856217690895,1.330122503854775,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.25,10.25,6.727765187249304,1.2143269368925558,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.5,10.5,4.53727883546,1.218500146157076,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,10.75,10.75,4.068964816752896,1.0610627954174516,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,6,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.5,10.5,2.7345344313872886,1.0857263541422868,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.75,10.75,6.587688834408482,1.069111288176467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.5,10.5,7.128856217690895,1.330122503854775,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.25,10.25,6.727765187249304,1.2143269368925558,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.5,10.5,4.53727883546,1.218500146157076,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,10.75,10.75,4.068964816752896,1.0610627954174516,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,6,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.5,10.5,2.7345344313872886,1.0857263541422868,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.75,10.75,6.587688834408482,1.069111288176467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.5,10.5,7.128856217690895,1.330122503854775,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.25,10.25,6.727765187249304,1.2143269368925558,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.5,10.5,4.53727883546,1.218500146157076,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,10.75,10.75,4.068964816752896,1.0610627954174516,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,6,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.5,10.5,2.7345344313872886,1.0857263541422868,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.75,10.75,6.587688834408482,1.069111288176467,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,independent_single_run,,14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.5,10.5,7.128856217690895,1.330122503854775,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.25,10.25,6.727765187249304,1.2143269368925558,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.5,10.5,4.53727883546,1.218500146157076,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
8,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,10.75,10.75,4.068964816752896,1.0610627954174516,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
10,method_development,independent_single_run,,6,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.5,11.5,3.9464418446559932,1.5812667876433557,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
10,method_development,independent_single_run,,10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.5,11.5,3.2972143622582593,0.9143280328607917,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
10,method_development,independent_single_run,,14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.5,11.5,3.8520897622843364,1.0137053871133404,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
