analysis_set,semantic_condition,channel,frequency_band,time_seconds,trial_count,mean_change_percent,median_change_percent,q25_change_percent,q75_change_percent
all_trials,both_fists_imagery,C3,mu,3.65,21,-24.863910533695122,-38.08552497272713,-68.22931342355913,-13.53193139773695
all_trials,both_fists_imagery,C3,mu,3.675,21,-22.872563055589218,-42.6493084085161,-59.968176162380615,-9.404113829219002
all_trials,both_fists_imagery,C3,mu,3.7,21,-24.469711007248904,-40.021375085326866,-49.47809981498444,-16.45427896062961
all_trials,both_fists_imagery,C3,mu,3.725,21,-27.843340309333616,-44.54168675472561,-57.038211558366946,-5.484802967762401
all_trials,both_fists_imagery,C3,mu,3.75,21,-31.241547986643685,-49.424582029197026,-71.62700974837284,-7.818352888814883
all_trials,both_fists_imagery,C3,mu,3.775,21,-33.80680202763492,-55.17449227704956,-78.58686949718009,-18.42405115286525
all_trials,both_fists_imagery,C3,mu,3.8,21,-35.41564028921938,-57.14515409159376,-78.09666691688756,-16.745391990114197
all_trials,both_fists_imagery,C3,mu,3.825,21,-36.14182462532517,-56.40686869190365,-75.8096889017278,-22.421453107512136
all_trials,both_fists_imagery,C3,mu,3.85,21,-35.94984165692338,-58.83616479631338,-72.75316772760341,-25.6764930701782
all_trials,both_fists_imagery,C3,mu,3.875,21,-34.859398087315284,-53.87444886596143,-73.4749997462566,-21.063727249041847
all_trials,both_fists_imagery,C3,mu,3.9,21,-33.470983518333384,-62.211769927097826,-72.64814222935308,-28.958046943845684
all_trials,both_fists_imagery,C3,mu,3.925,21,-33.33973734164473,-65.56930623073224,-79.67059264850708,-30.718786196141586
all_trials,both_fists_imagery,C3,mu,3.95,21,-36.56807603390082,-70.70032163054462,-78.47348696534748,-40.66196301803836
all_trials,both_fists_imagery,C3,mu,3.975,21,-44.53841401342191,-71.62018777632512,-84.43848316434,-50.09988244245729
all_trials,both_fists_imagery,C3,mu,4.0,21,-56.658667043279095,-80.2488961868753,-91.32098427487003,-66.46861483753257
all_trials,both_fists_imagery,Cz,mu,-2.0,21,-52.64154625039007,-55.852285452604825,-80.5528529605024,-45.32840596154916
all_trials,both_fists_imagery,Cz,mu,-1.975,21,-42.07491773141184,-53.32277544842187,-67.36835320257808,-33.34013749656074
all_trials,both_fists_imagery,Cz,mu,-1.95,21,-31.976497316385128,-39.32498124530985,-66.10461753727617,-12.516773846913154
all_trials,both_fists_imagery,Cz,mu,-1.925,21,-20.41806168922262,-19.151730115058314,-47.09584939263178,-6.436328750972805
all_trials,both_fists_imagery,Cz,mu,-1.9,21,-6.708503140992223,-8.30539007064252,-41.80138317778267,21.249945051956402
all_trials,both_fists_imagery,Cz,mu,-1.875,21,7.471334284590289,-5.8563754611385885,-63.48302008704474,48.12148307080016
all_trials,both_fists_imagery,Cz,mu,-1.85,21,19.040255658647215,9.844034192341283,-58.295532972870085,44.004880386202025
all_trials,both_fists_imagery,Cz,mu,-1.825,21,25.831368263846723,-0.7782971780361587,-50.83942758658723,53.14859815711502
all_trials,both_fists_imagery,Cz,mu,-1.8,21,28.392344523161587,-11.316947845826261,-30.819247124676878,45.223818391962205
all_trials,both_fists_imagery,Cz,mu,-1.775,21,29.58434148081694,11.452154383274292,-29.78172321660902,54.86773135373977
all_trials,both_fists_imagery,Cz,mu,-1.75,21,32.131524675771644,9.980686469219192,-17.442980851478588,87.11669620166525
all_trials,both_fists_imagery,Cz,mu,-1.725,21,36.40659968672852,17.486725393384702,-27.131254359864492,113.65286063713454
all_trials,both_fists_imagery,Cz,mu,-1.7,21,40.411839593932285,-8.02741914983597,-39.139635193325645,69.65056828243878
all_trials,both_fists_imagery,Cz,mu,-1.675,21,41.36313317362205,-5.901917518807165,-45.975455483469055,124.92248409381082
all_trials,both_fists_imagery,Cz,mu,-1.65,21,37.172502769121216,-10.738498001683794,-50.742441109941694,141.51706375467043
all_trials,both_fists_imagery,Cz,mu,-1.625,21,27.369021462102463,-13.718079450482,-58.71304891615702,108.07905950653938
all_trials,both_fists_imagery,Cz,mu,-1.6,21,13.517313275990798,-24.668871265325418,-64.41014792303447,82.33939548668607
all_trials,both_fists_imagery,Cz,mu,-1.575,21,-1.4639064693530526,-33.52915172814158,-69.29600595355699,93.45771235404804
all_trials,both_fists_imagery,Cz,mu,-1.55,21,-14.963502142302538,-33.393403365244815,-74.13736952064137,11.842273989236272
all_trials,both_fists_imagery,Cz,mu,-1.525,21,-25.835535019650976,-40.857218169519534,-79.11350653221237,-5.563044472382859
all_trials,both_fists_imagery,Cz,mu,-1.5,21,-34.0838455812294,-48.1262752281467,-83.0016287149607,-0.28688384273447204
all_trials,both_fists_imagery,Cz,mu,-1.475,21,-39.60582977001287,-33.93676248809233,-78.47448261912955,-6.522524551558645
all_trials,both_fists_imagery,Cz,mu,-1.45,21,-41.2130945932375,-43.05457000528432,-81.261556815036,-1.5254688951036726
all_trials,both_fists_imagery,Cz,mu,-1.425,21,-37.05531777821129,-49.96844229659004,-71.62128141167574,-14.484318046330635
all_trials,both_fists_imagery,Cz,mu,-1.4,21,-26.534914913562343,-44.95957272368767,-58.21127353297439,-11.48083024957558
all_trials,both_fists_imagery,Cz,mu,-1.375,21,-12.038234016507914,-33.47987227386565,-51.06279825290709,2.474421009486299
all_trials,both_fists_imagery,Cz,mu,-1.35,21,1.6873511598176845,-10.956152273144752,-47.72827230666801,12.746681661241942
all_trials,both_fists_imagery,Cz,mu,-1.325,21,10.532213784569441,-1.8543130751073358,-42.4489256163078,14.891583664724745
all_trials,both_fists_imagery,Cz,mu,-1.3,21,13.589124334743293,-8.765484363569783,-38.45336475256868,31.923108413435987
all_trials,both_fists_imagery,Cz,mu,-1.275,21,12.649810878353374,-17.02124302920988,-37.68535025746235,35.01397954888495
all_trials,both_fists_imagery,Cz,mu,-1.25,21,9.418501271744368,-18.70546396920698,-41.19390885376904,24.80776760385384
all_trials,both_fists_imagery,Cz,mu,-1.225,21,3.847986369786182,-16.38202319872987,-54.02853919555712,5.8449140606656655
all_trials,both_fists_imagery,Cz,mu,-1.2,21,-4.4577126292506595,-23.846185298364276,-66.31604990509393,2.430856102421156
all_trials,both_fists_imagery,Cz,mu,-1.175,21,-13.684114778000952,-29.758921069843826,-70.93097331011658,4.446420261849663
all_trials,both_fists_imagery,Cz,mu,-1.15,21,-19.524916247032454,-36.13884362709055,-62.40671694986948,21.59517486442608
all_trials,both_fists_imagery,Cz,mu,-1.125,21,-18.09958982428426,-27.286277096534555,-67.21160725239373,29.920503964403075
all_trials,both_fists_imagery,Cz,mu,-1.1,21,-9.335662834560273,-42.29812100550263,-61.13399170526453,36.27051156185376
all_trials,both_fists_imagery,Cz,mu,-1.075,21,2.7847167496476617,-22.98595403670171,-50.728217275260555,19.8658540146413
all_trials,both_fists_imagery,Cz,mu,-1.05,21,13.563427169467063,-11.97638187778666,-39.82548880551939,38.81306693149806
all_trials,both_fists_imagery,Cz,mu,-1.025,21,20.97579451843588,3.177565324662403,-31.11101296199473,40.74017283306638
all_trials,both_fists_imagery,Cz,mu,-1.0,21,25.71772226890625,-3.198641573575947,-38.91800085109167,57.35236061244198
all_trials,both_fists_imagery,Cz,mu,-0.975,21,28.846561824749934,-16.023610942307435,-39.37943631132391,49.20891068158963
all_trials,both_fists_imagery,Cz,mu,-0.95,21,30.60286771051246,-16.200410868133023,-42.792237895725854,18.593445181661856
all_trials,both_fists_imagery,Cz,mu,-0.925,21,31.67990065723773,-29.39175390240234,-54.137947161785945,39.7863832583094
all_trials,both_fists_imagery,Cz,mu,-0.9,21,34.49393474002009,-20.370508636825043,-53.13698556444043,88.16225815086098
all_trials,both_fists_imagery,Cz,mu,-0.875,21,41.91734527965818,-8.25569690895758,-48.95002716179408,47.346069305297284
all_trials,both_fists_imagery,Cz,mu,-0.85,21,54.50410397649669,-5.603630618126293,-48.01130148303691,25.528573209814404
all_trials,both_fists_imagery,Cz,mu,-0.825,21,69.35778861304401,-0.6867633388651551,-32.84727180239826,43.67466795956194
all_trials,both_fists_imagery,Cz,mu,-0.8,21,81.60777959694055,6.577562196004053,-30.26767648885737,34.81643566817191
all_trials,both_fists_imagery,Cz,mu,-0.775,21,86.77361358717003,6.245406385694434,-22.239328207108098,63.92337025916461
all_trials,both_fists_imagery,Cz,mu,-0.75,21,82.66408000422392,7.635144619416549,-27.393228376989665,83.036951434137
all_trials,both_fists_imagery,Cz,mu,-0.725,21,70.39704122319034,29.033881103773663,-36.47417760341898,92.81972327872734
all_trials,both_fists_imagery,Cz,mu,-0.7,21,53.79797047463576,34.939854092816965,-47.563679815206136,95.18967614202096
all_trials,both_fists_imagery,Cz,mu,-0.675,21,37.326780932675696,22.807567450638707,-58.23223309081623,97.45407866482039
all_trials,both_fists_imagery,Cz,mu,-0.65,21,24.251746465236845,0.7345646217306702,-63.77307803916437,70.79939613328222
all_trials,both_fists_imagery,Cz,mu,-0.625,21,16.095276222172288,-12.3516792338041,-42.54145391402885,64.89096219384928
all_trials,both_fists_imagery,Cz,mu,-0.6,21,12.753884974415877,-4.759808343392396,-38.963038846426514,69.0129816487885
all_trials,both_fists_imagery,Cz,mu,-0.575,21,12.732754223637436,-3.1084591483436843,-24.403459678082704,59.16155362933967
all_trials,both_fists_imagery,Cz,mu,-0.55,21,13.795730988990263,1.864738357027458,-31.38007724226456,29.154651780246454
all_trials,both_fists_imagery,Cz,mu,-0.525,21,14.025968936829234,-19.058438967167426,-34.3699279230089,21.089916692899344
all_trials,both_fists_imagery,Cz,mu,-0.5,21,12.465079481955698,-21.50380898103473,-42.23505473541302,6.4412212016545025
all_trials,both_fists_imagery,Cz,mu,-0.475,21,9.006702102222892,-27.32396737570951,-53.61390002139244,34.81592252496234
all_trials,both_fists_imagery,Cz,mu,-0.45,21,4.341193766639368,-23.96333484104356,-66.97882887415484,6.65485615836197
all_trials,both_fists_imagery,Cz,mu,-0.425,21,0.28432225326020394,-19.606754626127618,-64.2840293783512,0.9250913809565862
all_trials,both_fists_imagery,Cz,mu,-0.4,21,-0.6090787683671182,-32.009776720571736,-53.777783840629795,-0.9998799092754043
all_trials,both_fists_imagery,Cz,mu,-0.375,21,3.350707697083718,-22.089856632645112,-53.89513368446214,28.848125343391896
all_trials,both_fists_imagery,Cz,mu,-0.35,21,11.72624841845698,-19.85391479950662,-59.99253614862051,10.317487182277404
all_trials,both_fists_imagery,Cz,mu,-0.325,21,22.385065674898232,-12.712702670058558,-45.65251822746522,9.187895384457242
all_trials,both_fists_imagery,Cz,mu,-0.3,21,32.899329446792066,-13.254750465995347,-48.512531058377945,23.46015854511637
all_trials,both_fists_imagery,Cz,mu,-0.275,21,41.476491529951964,-22.74030770699078,-59.154914960226414,63.29041705566368
all_trials,both_fists_imagery,Cz,mu,-0.25,21,46.88303255826999,-26.820666116530262,-67.89422468381997,85.32837970461449
all_trials,both_fists_imagery,Cz,mu,-0.225,21,47.93909661978495,-14.583195769484444,-62.50520747807865,85.92384801704335
all_trials,both_fists_imagery,Cz,mu,-0.2,21,43.66285366067988,-13.72665869614226,-43.94489963187162,40.02144420650698
all_trials,both_fists_imagery,Cz,mu,-0.175,21,34.28587552293105,-24.08443605633163,-43.425020357748465,21.40302941266748
all_trials,both_fists_imagery,Cz,mu,-0.15,21,22.034627876944803,-25.08643432429359,-44.274328781546465,-8.105525915108014
all_trials,both_fists_imagery,Cz,mu,-0.125,21,10.798882887370288,-26.479981568281833,-47.19782349082524,-6.711014678475495
all_trials,both_fists_imagery,Cz,mu,-0.1,21,4.854916324435267,-1.800336273242343,-56.433491538074186,16.05878089459994
all_trials,both_fists_imagery,Cz,mu,-0.075,21,7.028090094944308,-16.78673942143923,-60.4627608152775,51.95569423869952
all_trials,both_fists_imagery,Cz,mu,-0.05,21,17.163163365327335,-8.93547522224001,-49.20335469104478,81.48078898772657
all_trials,both_fists_imagery,Cz,mu,-0.025,21,32.44528376986981,-13.302642921011703,-44.489173902821754,85.86005541642083
all_trials,both_fists_imagery,Cz,mu,0.0,21,49.6479238024994,-13.103842355145925,-45.763898834528376,58.16656249717066
all_trials,both_fists_imagery,Cz,mu,0.025,21,66.92836426456638,-8.287479281167842,-53.06589969629077,46.29812331877548
all_trials,both_fists_imagery,Cz,mu,0.05,21,83.26931737079138,0.9472969230546195,-51.176419494712526,33.09921451804875
all_trials,both_fists_imagery,Cz,mu,0.075,21,97.04488841787357,-7.404727431245418,-42.411255555527035,54.42026242214667
all_trials,both_fists_imagery,Cz,mu,0.1,21,106.43093101446593,-18.37308888245025,-36.770387870321805,71.49342771213897
all_trials,both_fists_imagery,Cz,mu,0.125,21,111.10933871969733,1.8742804986838015,-36.825452917175625,121.86149147289841
all_trials,both_fists_imagery,Cz,mu,0.15,21,112.18924500179024,27.974136496203585,-24.37399367246864,105.68955023129348
all_trials,both_fists_imagery,Cz,mu,0.175,21,110.23728778050872,22.915709262922544,-11.797501378373653,94.87873013677351
all_trials,both_fists_imagery,Cz,mu,0.2,21,104.80649535411357,23.772921675699827,-26.43595951176322,108.1385458267737
all_trials,both_fists_imagery,Cz,mu,0.225,21,96.29392681321353,21.077610730144897,-23.064631041140814,95.49427748954578
all_trials,both_fists_imagery,Cz,mu,0.25,21,86.86428930438251,27.66450442646967,-29.41345032463986,82.24426085448786
all_trials,both_fists_imagery,Cz,mu,0.275,21,78.91874115311609,45.603463481500846,-34.457267450546176,136.2168973914623
all_trials,both_fists_imagery,Cz,mu,0.3,21,73.57185888162701,55.42119172675392,-32.66988761997002,143.77779809550742
all_trials,both_fists_imagery,Cz,mu,0.325,21,71.1746654766516,33.76669732980391,-31.653226417912407,157.71229091459654
all_trials,both_fists_imagery,Cz,mu,0.35,21,72.56654987707188,27.953581199432488,-11.778178512912822,117.71199562372492
all_trials,both_fists_imagery,Cz,mu,0.375,21,78.5827382990408,45.20883776399582,-33.78079225656493,105.90826332810803
all_trials,both_fists_imagery,Cz,mu,0.4,21,88.00340838923401,46.38182252415155,-36.43349095287794,145.6498259316502
all_trials,both_fists_imagery,Cz,mu,0.425,21,96.83885546485234,48.16492207471122,-34.549806248379156,83.54128784328601
all_trials,both_fists_imagery,Cz,mu,0.45,21,100.3575161402222,13.960607298532564,-38.53729886981536,114.17748452918292
all_trials,both_fists_imagery,Cz,mu,0.475,21,95.68219821133293,-16.09249080495612,-48.55774961364001,106.39101740051775
all_trials,both_fists_imagery,Cz,mu,0.5,21,82.62437103689996,-20.004644323747396,-48.67653742559834,51.1896653162491
all_trials,both_fists_imagery,Cz,mu,0.525,21,63.47031906998138,-36.91184526018437,-51.01696969831519,7.77208305200677
all_trials,both_fists_imagery,Cz,mu,0.55,21,42.86641280102975,-38.30943036321692,-47.96731882400797,-1.0404936947134833
all_trials,both_fists_imagery,Cz,mu,0.575,21,26.599564824028086,-37.80532084743376,-50.28625024712022,45.998426788316486
all_trials,both_fists_imagery,Cz,mu,0.6,21,18.513747902125928,-25.317628644998177,-51.23347113159574,57.89121789853756
all_trials,both_fists_imagery,Cz,mu,0.625,21,17.931029164423293,-26.29473973018692,-44.544577636525574,90.39799266045677
all_trials,both_fists_imagery,Cz,mu,0.65,21,20.544151629634527,-28.294565326144937,-56.04147663999292,67.95687424778646
all_trials,both_fists_imagery,Cz,mu,0.675,21,22.206254842082746,-22.1569580629943,-57.0485691668118,44.1197658962845
all_trials,both_fists_imagery,Cz,mu,0.7,21,21.63138359277301,-24.910689342081298,-48.62435788281289,52.286720548628814
all_trials,both_fists_imagery,Cz,mu,0.725,21,19.442475000116463,-9.773457783791216,-49.03953351915596,36.23515406899356
all_trials,both_fists_imagery,Cz,mu,0.75,21,15.609401406543848,-7.391463340399952,-45.00352324904467,39.2985398541423
all_trials,both_fists_imagery,Cz,mu,0.775,21,8.962085499941836,5.357174657834805,-44.642134449843844,17.11626252480925
all_trials,both_fists_imagery,Cz,mu,0.8,21,-0.788033831979905,-26.8745747663516,-48.54770325758915,19.90727769477533
all_trials,both_fists_imagery,Cz,mu,0.825,21,-11.517896156750476,-16.72984574529344,-52.75503165783405,2.701930619205215
all_trials,both_fists_imagery,Cz,mu,0.85,21,-19.775005848649606,-33.59622262101251,-51.68232641067515,-8.293883630237167
all_trials,both_fists_imagery,Cz,mu,0.875,21,-23.260016372241182,-32.89268283505571,-55.84461998442797,-11.634853814085602
all_trials,both_fists_imagery,Cz,mu,0.9,21,-22.277072956525664,-28.89667949571602,-59.30133259121054,-9.538765741243902
all_trials,both_fists_imagery,Cz,mu,0.925,21,-19.117529564308487,-28.058195868417368,-64.84811472949082,13.884833344258857
all_trials,both_fists_imagery,Cz,mu,0.95,21,-16.115766697365856,-20.94721570303553,-58.38471115955543,24.963594759970878
all_trials,both_fists_imagery,Cz,mu,0.975,21,-13.999345522736771,-20.87102947709201,-47.71017498999668,24.459318684889737
all_trials,both_fists_imagery,Cz,mu,1.0,21,-11.77992390110249,-12.555981059868325,-39.898368063232134,25.028321003411993
all_trials,both_fists_imagery,Cz,mu,1.025,21,-8.045006413937674,-12.780214665841273,-42.770939416953134,21.55779452384262
all_trials,both_fists_imagery,Cz,mu,1.05,21,-2.305939054621253,-11.51386913233865,-32.34599325239204,15.32405575999567
all_trials,both_fists_imagery,Cz,mu,1.075,21,4.800818421702068,-9.855756571424251,-32.80553324657694,30.41433759137683
all_trials,both_fists_imagery,Cz,mu,1.1,21,12.37365470481701,-24.35562408408902,-54.95016518851799,71.26379440980948
all_trials,both_fists_imagery,Cz,mu,1.125,21,19.973544558939306,-19.828794726209427,-54.1077848186172,85.30661893309485
all_trials,both_fists_imagery,Cz,mu,1.15,21,27.211421480815407,-23.800104884284423,-70.39015960899508,124.48179014111336
all_trials,both_fists_imagery,Cz,mu,1.175,21,32.65614062938988,-10.517670287696955,-66.48869195652932,170.90637509664612
all_trials,both_fists_imagery,Cz,mu,1.2,21,33.71032854375403,-22.44632360079087,-74.07740561597336,168.43709677971333
all_trials,both_fists_imagery,Cz,mu,1.225,21,28.287996499417723,-23.2881153620562,-69.06020945136873,123.14946199461477
all_trials,both_fists_imagery,Cz,mu,1.25,21,17.01047206005431,-26.188400431540682,-53.19147116512293,68.35976699885775
