subject,held_out_run,training_runs,frequency_hz,mean_log_psd_db,task_outcome_used
13,10,6/14,9.25,-112.6299599123446,False
13,10,6/14,9.5,-111.59363420687403,False
13,10,6/14,9.75,-111.87987476893794,False
13,10,6/14,10.0,-111.79641296974694,False
13,10,6/14,10.25,-113.2093512138604,False
13,10,6/14,10.5,-112.94085449849432,False
13,10,6/14,10.75,-113.29626832384757,False
13,10,6/14,11.0,-114.61986643315005,False
13,10,6/14,11.25,-114.81999775726237,False
13,10,6/14,11.5,-113.73747172520793,False
13,10,6/14,11.75,-112.82189235417562,False
13,10,6/14,12.0,-112.6025229818086,False
13,10,6/14,12.25,-113.93117747837627,False
13,10,6/14,12.5,-113.63543293746952,False
13,10,6/14,12.75,-114.07633335583266,False
13,10,6/14,13.0,-112.81617202796534,False
13,10,6/14,13.25,-113.49568388090651,False
13,10,6/14,13.5,-113.9332223205807,False
13,10,6/14,13.75,-113.31653870569392,False
13,10,6/14,14.0,-112.78823613920643,False
13,10,6/14,14.25,-112.69694691098309,False
13,10,6/14,14.5,-112.4670307656403,False
13,10,6/14,14.75,-112.72003802779233,False
13,10,6/14,15.0,-112.38362934894106,False
13,14,6/10,6.0,-111.62115668591403,False
13,14,6/10,6.25,-111.53498367950344,False
13,14,6/10,6.5,-111.32190174647793,False
13,14,6/10,6.75,-111.72949562359926,False
13,14,6/10,7.0,-111.72547819486158,False
13,14,6/10,7.25,-112.15131242389032,False
13,14,6/10,7.5,-112.17332550027866,False
13,14,6/10,7.75,-112.88259244631928,False
13,14,6/10,8.0,-111.81781258486428,False
13,14,6/10,8.25,-111.21384722081821,False
13,14,6/10,8.5,-110.7839261442507,False
13,14,6/10,8.75,-111.94282752008029,False
13,14,6/10,9.0,-112.52508756002533,False
13,14,6/10,9.25,-113.39074024378576,False
13,14,6/10,9.5,-111.50825571203768,False
13,14,6/10,9.75,-111.43417569607587,False
13,14,6/10,10.0,-112.2195185808265,False
13,14,6/10,10.25,-113.23647450567802,False
13,14,6/10,10.5,-113.77334612786257,False
13,14,6/10,10.75,-114.23893563203325,False
13,14,6/10,11.0,-114.23134295002312,False
13,14,6/10,11.25,-114.53681763293532,False
13,14,6/10,11.5,-113.88785899982031,False
13,14,6/10,11.75,-113.3934204632474,False
13,14,6/10,12.0,-113.69613404490853,False
13,14,6/10,12.25,-113.51719501793139,False
13,14,6/10,12.5,-113.48351178965024,False
13,14,6/10,12.75,-113.89855032947422,False
13,14,6/10,13.0,-112.3639307778137,False
13,14,6/10,13.25,-113.04433842059942,False
13,14,6/10,13.5,-113.46867924205894,False
13,14,6/10,13.75,-112.62347225676804,False
13,14,6/10,14.0,-112.78959778621257,False
13,14,6/10,14.25,-112.64847321986821,False
13,14,6/10,14.5,-113.35089138433054,False
13,14,6/10,14.75,-113.1351078918811,False
13,14,6/10,15.0,-112.998413934646,False
15,6,10/14,6.0,-113.69638371024513,False
15,6,10/14,6.25,-112.5522991022971,False
15,6,10/14,6.5,-112.84231310660763,False
15,6,10/14,6.75,-112.24037367915662,False
15,6,10/14,7.0,-112.97106915210254,False
15,6,10/14,7.25,-112.1785428673452,False
15,6,10/14,7.5,-112.723437603155,False
15,6,10/14,7.75,-112.7785816416375,False
15,6,10/14,8.0,-112.20331270888651,False
15,6,10/14,8.25,-111.4912167321961,False
15,6,10/14,8.5,-112.01930945995106,False
15,6,10/14,8.75,-111.87937684531148,False
15,6,10/14,9.0,-111.26984809860278,False
15,6,10/14,9.25,-110.2105308115281,False
15,6,10/14,9.5,-109.33270259746799,False
15,6,10/14,9.75,-110.31101204373026,False
15,6,10/14,10.0,-110.03058356789242,False
15,6,10/14,10.25,-109.61839933022057,False
15,6,10/14,10.5,-109.78251432138481,False
15,6,10/14,10.75,-110.3520423544972,False
15,6,10/14,11.0,-110.71300513593047,False
15,6,10/14,11.25,-110.48471051564249,False
15,6,10/14,11.5,-110.36195515910191,False
15,6,10/14,11.75,-109.28857682611745,False
15,6,10/14,12.0,-109.3462008188894,False
15,6,10/14,12.25,-109.8908376612383,False
15,6,10/14,12.5,-110.24295613458625,False
15,6,10/14,12.75,-110.02327619705623,False
15,6,10/14,13.0,-112.02599018095805,False
15,6,10/14,13.25,-113.13611614013963,False
15,6,10/14,13.5,-112.22131442824264,False
15,6,10/14,13.75,-112.46905625731287,False
15,6,10/14,14.0,-114.77764571344717,False
15,6,10/14,14.25,-113.70845446137365,False
15,6,10/14,14.5,-113.49673492405289,False
15,6,10/14,14.75,-112.20002957215742,False
15,6,10/14,15.0,-112.98864301171918,False
15,10,6/14,6.0,-113.52423585040201,False
15,10,6/14,6.25,-112.70509047800782,False
15,10,6/14,6.5,-112.78234078151405,False
15,10,6/14,6.75,-112.54317880126956,False
15,10,6/14,7.0,-112.22284052017268,False
15,10,6/14,7.25,-112.22656501259817,False
15,10,6/14,7.5,-112.23816428802054,False
15,10,6/14,7.75,-112.20640569851875,False
15,10,6/14,8.0,-112.16261727118723,False
15,10,6/14,8.25,-111.76831905778909,False
15,10,6/14,8.5,-111.34751970913734,False
15,10,6/14,8.75,-111.49731224187671,False
15,10,6/14,9.0,-111.93519103359468,False
15,10,6/14,9.25,-111.54674453862997,False
15,10,6/14,9.5,-110.70954334018447,False
15,10,6/14,9.75,-111.35756608353637,False
15,10,6/14,10.0,-110.76587675791936,False
15,10,6/14,10.25,-110.30894486250996,False
15,10,6/14,10.5,-111.19080979001636,False
15,10,6/14,10.75,-111.25997114867847,False
15,10,6/14,11.0,-111.4715261884673,False
15,10,6/14,11.25,-110.75812111900628,False
15,10,6/14,11.5,-110.76614005473394,False
15,10,6/14,11.75,-109.06709455429227,False
15,10,6/14,12.0,-109.42206355994455,False
15,10,6/14,12.25,-110.04645243107304,False
15,10,6/14,12.5,-109.76290068388764,False
15,10,6/14,12.75,-109.545848613978,False
15,10,6/14,13.0,-111.43724782507648,False
15,10,6/14,13.25,-112.5208952473973,False
15,10,6/14,13.5,-112.48312459078342,False
15,10,6/14,13.75,-113.29429967417596,False
15,10,6/14,14.0,-113.28849795126288,False
15,10,6/14,14.25,-113.79499897706812,False
15,10,6/14,14.5,-113.78463650670706,False
15,10,6/14,14.75,-112.7601505906802,False
15,10,6/14,15.0,-112.96072018871457,False
15,14,6/10,6.0,-112.48416558515001,False
15,14,6/10,6.25,-112.35929113401815,False
15,14,6/10,6.5,-112.75918287573643,False
15,14,6/10,6.75,-111.79843978063673,False
15,14,6/10,7.0,-112.24952229461685,False
15,14,6/10,7.25,-112.21885632775871,False
15,14,6/10,7.5,-112.84545445136939,False
15,14,6/10,7.75,-112.90914804495222,False
15,14,6/10,8.0,-112.53906567848377,False
15,14,6/10,8.25,-112.42652789356659,False
15,14,6/10,8.5,-111.98964465492244,False
15,14,6/10,8.75,-112.0521872423386,False
15,14,6/10,9.0,-112.38573786120125,False
15,14,6/10,9.25,-111.30997265150955,False
15,14,6/10,9.5,-109.94955665053907,False
15,14,6/10,9.75,-111.28876132897393,False
15,14,6/10,10.0,-110.09852824955297,False
15,14,6/10,10.25,-110.6019787163561,False
15,14,6/10,10.5,-110.79321933350553,False
15,14,6/10,10.75,-110.39454857710068,False
15,14,6/10,11.0,-110.72407732173738,False
15,14,6/10,11.25,-110.72458662262358,False
15,14,6/10,11.5,-110.80609523606878,False
15,14,6/10,11.75,-109.90557996012132,False
15,14,6/10,12.0,-109.72114616144087,False
15,14,6/10,12.25,-109.77978314205035,False
15,14,6/10,12.5,-111.58000759484676,False
15,14,6/10,12.75,-110.06903509935249,False
15,14,6/10,13.0,-111.86070395364483,False
15,14,6/10,13.25,-112.4124208645062,False
15,14,6/10,13.5,-112.54620659622609,False
15,14,6/10,13.75,-112.74258312332707,False
15,14,6/10,14.0,-114.02670698609099,False
15,14,6/10,14.25,-113.28129046661863,False
15,14,6/10,14.5,-113.69287543717678,False
15,14,6/10,14.75,-112.53106893182667,False
15,14,6/10,15.0,-112.78061127778443,False
17,6,10/14,6.0,-112.70527722725447,False
17,6,10/14,6.25,-113.34464047098372,False
17,6,10/14,6.5,-113.0579168371539,False
17,6,10/14,6.75,-112.26221624804259,False
17,6,10/14,7.0,-112.69609309306605,False
17,6,10/14,7.25,-113.61745449121993,False
17,6,10/14,7.5,-113.91962915529079,False
17,6,10/14,7.75,-113.30461384390665,False
17,6,10/14,8.0,-114.8505186110072,False
17,6,10/14,8.25,-114.42915625723546,False
17,6,10/14,8.5,-113.91107221805883,False
17,6,10/14,8.75,-113.57440616871993,False
17,6,10/14,9.0,-113.10618162634202,False
17,6,10/14,9.25,-112.19246081357468,False
17,6,10/14,9.5,-114.16057036910384,False
17,6,10/14,9.75,-112.70207333893761,False
17,6,10/14,10.0,-112.31853764777225,False
17,6,10/14,10.25,-111.55713879511772,False
17,6,10/14,10.5,-111.39829373603516,False
17,6,10/14,10.75,-111.53087257909928,False
17,6,10/14,11.0,-110.802672709531,False
17,6,10/14,11.25,-109.90820338856965,False
17,6,10/14,11.5,-111.0796033824823,False
17,6,10/14,11.75,-110.73212368413088,False
17,6,10/14,12.0,-110.2632565335016,False
17,6,10/14,12.25,-111.50888385056429,False
17,6,10/14,12.5,-111.91338962581253,False
17,6,10/14,12.75,-111.78454277584439,False
17,6,10/14,13.0,-112.73004149104825,False
17,6,10/14,13.25,-112.21077019649155,False
17,6,10/14,13.5,-113.31152565010335,False
17,6,10/14,13.75,-115.55089088692095,False
17,6,10/14,14.0,-114.37563034354076,False
17,6,10/14,14.25,-113.85534528514252,False
17,6,10/14,14.5,-114.14728811983306,False
17,6,10/14,14.75,-113.99597268572857,False
17,6,10/14,15.0,-113.70158600467686,False
17,10,6/14,6.0,-113.76208831389938,False
17,10,6/14,6.25,-113.85221064344726,False
17,10,6/14,6.5,-112.57684492995274,False
17,10,6/14,6.75,-112.54018107833639,False
17,10,6/14,7.0,-113.9128889605619,False
17,10,6/14,7.25,-114.21123950189055,False
17,10,6/14,7.5,-115.06879408341779,False
17,10,6/14,7.75,-114.2307795178523,False
17,10,6/14,8.0,-114.69019700489972,False
17,10,6/14,8.25,-115.04645457538439,False
17,10,6/14,8.5,-113.92881141492819,False
17,10,6/14,8.75,-113.4291377062155,False
17,10,6/14,9.0,-114.0311706089617,False
17,10,6/14,9.25,-114.16978351910123,False
17,10,6/14,9.5,-114.4623726739093,False
17,10,6/14,9.75,-113.982786078861,False
17,10,6/14,10.0,-113.78474380207044,False
17,10,6/14,10.25,-113.02959754800247,False
17,10,6/14,10.5,-113.50561796554962,False
17,10,6/14,10.75,-112.62922905362072,False
17,10,6/14,11.0,-112.1824694556259,False
17,10,6/14,11.25,-111.93969982716838,False
17,10,6/14,11.5,-113.18232523720297,False
17,10,6/14,11.75,-112.03048319529209,False
17,10,6/14,12.0,-112.27599428558935,False
17,10,6/14,12.25,-112.35599776112079,False
17,10,6/14,12.5,-113.4566656133598,False
17,10,6/14,12.75,-113.51204713114637,False
17,10,6/14,13.0,-114.0706569884454,False
17,10,6/14,13.25,-113.41440135224882,False
17,10,6/14,13.5,-113.06688570043498,False
17,10,6/14,13.75,-114.1822051455748,False
17,10,6/14,14.0,-114.4345343299641,False
17,10,6/14,14.25,-114.16908747366732,False
17,10,6/14,14.5,-114.74878369970207,False
17,10,6/14,14.75,-115.25080878841406,False
17,10,6/14,15.0,-114.36774080199388,False
17,14,6/10,6.0,-113.04403489667224,False
17,14,6/10,6.25,-113.44497869490206,False
17,14,6/10,6.5,-114.65329347139519,False
17,14,6/10,6.75,-113.55738255411951,False
17,14,6/10,7.0,-114.01914741872024,False
17,14,6/10,7.25,-115.00964069098298,False
17,14,6/10,7.5,-114.46680225513128,False
17,14,6/10,7.75,-114.64079220578314,False
17,14,6/10,8.0,-115.79669276315803,False
17,14,6/10,8.25,-115.25278747955944,False
17,14,6/10,8.5,-114.95476458755725,False
17,14,6/10,8.75,-114.34072584984642,False
17,14,6/10,9.0,-114.77433505169901,False
17,14,6/10,9.25,-114.40397049063908,False
17,14,6/10,9.5,-114.96205339502745,False
17,14,6/10,9.75,-113.86550513175175,False
17,14,6/10,10.0,-112.81608394565052,False
17,14,6/10,10.25,-113.73971681643157,False
17,14,6/10,10.5,-114.20006986357656,False
17,14,6/10,10.75,-113.23129384214198,False
17,14,6/10,11.0,-111.36834937176287,False
17,14,6/10,11.25,-112.07533150500693,False
17,14,6/10,11.5,-112.95046545735269,False
17,14,6/10,11.75,-112.44896804354553,False
17,14,6/10,12.0,-111.72835288453581,False
17,14,6/10,12.25,-111.66594873256565,False
17,14,6/10,12.5,-112.5308347279216,False
17,14,6/10,12.75,-112.80782590722893,False
17,14,6/10,13.0,-113.57811525730415,False
17,14,6/10,13.25,-113.48894785401816,False
17,14,6/10,13.5,-113.92342097201731,False
17,14,6/10,13.75,-114.832461132887,False
17,14,6/10,14.0,-114.7194830042189,False
17,14,6/10,14.25,-115.0680062498549,False
17,14,6/10,14.5,-115.608776878308,False
17,14,6/10,14.75,-116.28982582101762,False
17,14,6/10,15.0,-114.59912245657105,False
19,6,10/14,6.0,-115.47616532629486,False
19,6,10/14,6.25,-115.81831500247326,False
19,6,10/14,6.5,-115.90019617566118,False
19,6,10/14,6.75,-116.18481215117016,False
19,6,10/14,7.0,-116.50279125668506,False
19,6,10/14,7.25,-116.4245069517978,False
19,6,10/14,7.5,-114.41268025440029,False
19,6,10/14,7.75,-114.94589279386344,False
19,6,10/14,8.0,-115.18453367016369,False
19,6,10/14,8.25,-115.59716492861331,False
19,6,10/14,8.5,-114.48251203823315,False
19,6,10/14,8.75,-113.06155366248855,False
19,6,10/14,9.0,-112.32471081535478,False
19,6,10/14,9.25,-113.02399592712065,False
19,6,10/14,9.5,-114.61674727795554,False
19,6,10/14,9.75,-114.24364038692129,False
19,6,10/14,10.0,-115.05613103894416,False
19,6,10/14,10.25,-114.07706983641326,False
19,6,10/14,10.5,-115.23618603090674,False
19,6,10/14,10.75,-115.14448144958891,False
19,6,10/14,11.0,-116.27339300181377,False
19,6,10/14,11.25,-115.39509197045973,False
19,6,10/14,11.5,-114.67189996980979,False
19,6,10/14,11.75,-116.12479120681266,False
19,6,10/14,12.0,-115.91013857278534,False
19,6,10/14,12.25,-115.66032213874966,False
19,6,10/14,12.5,-117.058669191162,False
19,6,10/14,12.75,-117.06818557229933,False
19,6,10/14,13.0,-116.78347609001648,False
19,6,10/14,13.25,-117.50136337054768,False
19,6,10/14,13.5,-117.45784223333851,False
19,6,10/14,13.75,-117.33178659627269,False
19,6,10/14,14.0,-118.32066412734046,False
19,6,10/14,14.25,-118.00318595122246,False
19,6,10/14,14.5,-117.15933772274259,False
19,6,10/14,14.75,-117.75019392830382,False
19,6,10/14,15.0,-118.05606760677404,False
19,10,6/14,6.0,-114.90349014612461,False
19,10,6/14,6.25,-115.55261234482718,False
19,10,6/14,6.5,-116.7791089763608,False
19,10,6/14,6.75,-116.20183772387671,False
19,10,6/14,7.0,-116.70123938629236,False
19,10,6/14,7.25,-116.29231334738003,False
19,10,6/14,7.5,-115.73814181107025,False
19,10,6/14,7.75,-115.16682566818862,False
19,10,6/14,8.0,-115.5323020202847,False
19,10,6/14,8.25,-115.41383440367517,False
19,10,6/14,8.5,-114.80695673194457,False
19,10,6/14,8.75,-114.09764951332257,False
19,10,6/14,9.0,-113.96583692633422,False
19,10,6/14,9.25,-113.18487904250608,False
19,10,6/14,9.5,-114.73270070848739,False
19,10,6/14,9.75,-114.69942591049086,False
19,10,6/14,10.0,-115.67677073167633,False
19,10,6/14,10.25,-114.78502115230224,False
19,10,6/14,10.5,-116.05835240708893,False
19,10,6/14,10.75,-114.68696390018384,False
19,10,6/14,11.0,-115.942299957009,False
19,10,6/14,11.25,-115.60628067773091,False
19,10,6/14,11.5,-115.17192468284222,False
19,10,6/14,11.75,-116.86191713493376,False
19,10,6/14,12.0,-116.00126423286503,False
19,10,6/14,12.25,-116.15565384888866,False
19,10,6/14,12.5,-116.52824753893645,False
19,10,6/14,12.75,-116.1598726025557,False
19,10,6/14,13.0,-115.96165737844638,False
19,10,6/14,13.25,-116.68729897700435,False
19,10,6/14,13.5,-116.5223780885643,False
19,10,6/14,13.75,-116.80631252923732,False
19,10,6/14,14.0,-117.57587766972449,False
19,10,6/14,14.25,-118.30494584553999,False
19,10,6/14,14.5,-117.16206805929679,False
19,10,6/14,14.75,-117.46303034605195,False
19,10,6/14,15.0,-118.50889913287732,False
19,14,6/10,6.0,-116.35097372087439,False
19,14,6/10,6.25,-117.13002076692628,False
19,14,6/10,6.5,-117.23183280847141,False
19,14,6/10,6.75,-116.92129448400296,False
19,14,6/10,7.0,-116.8798584457548,False
19,14,6/10,7.25,-116.49669733484515,False
19,14,6/10,7.5,-115.32935014575685,False
19,14,6/10,7.75,-115.18335714032972,False
19,14,6/10,8.0,-116.16828263031645,False
19,14,6/10,8.25,-116.1853367872462,False
19,14,6/10,8.5,-114.48047286219311,False
19,14,6/10,8.75,-114.54204479646356,False
19,14,6/10,9.0,-114.91463300158401,False
19,14,6/10,9.25,-114.80350313354913,False
19,14,6/10,9.5,-115.15816835621614,False
19,14,6/10,9.75,-114.85209513878635,False
19,14,6/10,10.0,-116.3109904955869,False
19,14,6/10,10.25,-114.31498365211945,False
19,14,6/10,10.5,-115.41155398226597,False
19,14,6/10,10.75,-115.88511849266075,False
19,14,6/10,11.0,-116.04104341108396,False
19,14,6/10,11.25,-116.65044037883175,False
19,14,6/10,11.5,-115.5354946982152,False
19,14,6/10,11.75,-116.82704973613737,False
19,14,6/10,12.0,-116.63097709618091,False
19,14,6/10,12.25,-116.20627774385052,False
19,14,6/10,12.5,-116.27061447587671,False
19,14,6/10,12.75,-116.25643373591662,False
19,14,6/10,13.0,-116.88769881066713,False
19,14,6/10,13.25,-117.42234871435215,False
19,14,6/10,13.5,-118.59936571859654,False
19,14,6/10,13.75,-117.91335074456718,False
19,14,6/10,14.0,-117.0327955895108,False
19,14,6/10,14.25,-118.54368104889463,False
19,14,6/10,14.5,-117.5840614866057,False
19,14,6/10,14.75,-117.84130445910752,False
19,14,6/10,15.0,-117.46284893055184,False
21,6,10/14,6.0,-119.90005742769269,False
21,6,10/14,6.25,-120.57425522226912,False
21,6,10/14,6.5,-120.54860364788458,False
21,6,10/14,6.75,-119.94454983885761,False
21,6,10/14,7.0,-118.76645082761685,False
21,6,10/14,7.25,-120.03774084983117,False
21,6,10/14,7.5,-120.68664754723387,False
21,6,10/14,7.75,-121.31572236903624,False
21,6,10/14,8.0,-120.92164311898235,False
21,6,10/14,8.25,-120.01723207802497,False
21,6,10/14,8.5,-120.6196936328954,False
21,6,10/14,8.75,-122.30473888928941,False
21,6,10/14,9.0,-123.81497919185149,False
21,6,10/14,9.25,-122.64094782312701,False
21,6,10/14,9.5,-122.69062224241942,False
21,6,10/14,9.75,-122.31362731296518,False
21,6,10/14,10.0,-122.14562588731133,False
21,6,10/14,10.25,-122.21421420243229,False
21,6,10/14,10.5,-122.61623644523192,False
21,6,10/14,10.75,-120.88192779279171,False
21,6,10/14,11.0,-120.84431275495105,False
21,6,10/14,11.25,-121.74389241260775,False
21,6,10/14,11.5,-121.39404730656709,False
21,6,10/14,11.75,-120.90721019127542,False
21,6,10/14,12.0,-121.49471578382126,False
21,6,10/14,12.25,-119.89616592664845,False
21,6,10/14,12.5,-120.88877940071747,False
21,6,10/14,12.75,-121.26869100872146,False
21,6,10/14,13.0,-122.22897877127492,False
21,6,10/14,13.25,-122.9272421055717,False
21,6,10/14,13.5,-121.93650019206324,False
21,6,10/14,13.75,-120.96563046647742,False
21,6,10/14,14.0,-121.96713648661353,False
21,6,10/14,14.25,-123.94676627130777,False
21,6,10/14,14.5,-125.53489792314049,False
21,6,10/14,14.75,-124.64588212711762,False
21,6,10/14,15.0,-125.11238974237529,False
21,10,6/14,6.0,-119.36640026537133,False
21,10,6/14,6.25,-119.64314803430612,False
21,10,6/14,6.5,-120.16394860763968,False
21,10,6/14,6.75,-119.68438535564478,False
21,10,6/14,7.0,-118.09522776494003,False
21,10,6/14,7.25,-117.85657797500487,False
21,10,6/14,7.5,-119.4541171747848,False
21,10,6/14,7.75,-120.0240759233131,False
21,10,6/14,8.0,-119.9209656964089,False
21,10,6/14,8.25,-119.5386820199187,False
21,10,6/14,8.5,-120.07413389581012,False
21,10,6/14,8.75,-121.72696207911677,False
21,10,6/14,9.0,-122.24463970432784,False
21,10,6/14,9.25,-121.08450586370384,False
21,10,6/14,9.5,-120.61323804291763,False
21,10,6/14,9.75,-120.59648286787495,False
21,10,6/14,10.0,-120.20320203444555,False
21,10,6/14,10.25,-120.40898879637051,False
21,10,6/14,10.5,-120.58501015361115,False
21,10,6/14,10.75,-119.54372782309292,False
21,10,6/14,11.0,-119.83954520982526,False
21,10,6/14,11.25,-119.18098590802033,False
21,10,6/14,11.5,-120.20456892822872,False
21,10,6/14,11.75,-118.6923451871756,False
21,10,6/14,12.0,-120.06337453335371,False
21,10,6/14,12.25,-118.78305365155308,False
21,10,6/14,12.5,-119.5549787344887,False
21,10,6/14,12.75,-119.66154251503261,False
21,10,6/14,13.0,-119.8524788908518,False
21,10,6/14,13.25,-121.43546451354138,False
21,10,6/14,13.5,-121.3302486598719,False
21,10,6/14,13.75,-119.93830862322433,False
21,10,6/14,14.0,-121.35930373438043,False
21,10,6/14,14.25,-123.23628719203833,False
21,10,6/14,14.5,-123.02836244076929,False
21,10,6/14,14.75,-122.48954122594816,False
21,10,6/14,15.0,-121.99875352528827,False
21,14,6/10,6.0,-119.39518026600068,False
21,14,6/10,6.25,-120.33652116472214,False
21,14,6/10,6.5,-120.2004245670251,False
21,14,6/10,6.75,-119.95800637481022,False
21,14,6/10,7.0,-117.27169715501753,False
21,14,6/10,7.25,-117.92528736560752,False
21,14,6/10,7.5,-119.45713957824611,False
21,14,6/10,7.75,-120.15191354579473,False
21,14,6/10,8.0,-119.70515119101898,False
21,14,6/10,8.25,-119.80317811788687,False
21,14,6/10,8.5,-119.64449879266348,False
