subject,subject_role,run,semantic_condition,channel,frequency_band,trial_count,median_change_percent,iqr_change_percentage_points,negative_trial_count,negative_trial_fraction,run_direction
8,replication_1,10,both_fists_imagery,C4,central_12_13,8,-61.802075484434965,35.972175885901535,6,0.75,negative
8,replication_1,14,both_fists_imagery,C4,central_12_13,8,-59.00989881794418,15.698334038214064,8,1.0,negative
8,replication_1,6,both_fists_imagery,C3,central_12_13,7,-46.60496745702588,55.78734598603533,5,0.7142857142857143,negative
8,replication_1,10,both_fists_imagery,C3,central_12_13,8,-52.01861630003789,53.47927421013119,6,0.75,negative
8,replication_1,14,both_fists_imagery,C3,central_12_13,8,-60.33344476205248,16.62188106489551,8,1.0,negative
8,replication_1,6,both_fists_imagery,C3,mu,7,-24.265197072689244,69.24555277111932,5,0.7142857142857143,negative
8,replication_1,10,both_fists_imagery,C3,mu,8,-37.30310879354792,47.49594624775277,7,0.875,negative
8,replication_1,14,both_fists_imagery,C3,mu,8,-57.01850608857525,8.093632069077358,8,1.0,negative
8,replication_1,6,both_fists_imagery,C4,mu,7,-51.72444193016005,28.58419082287761,6,0.8571428571428571,negative
8,replication_1,10,both_fists_imagery,C4,mu,8,-47.691438322022435,37.706968480853206,6,0.75,negative
8,replication_1,14,both_fists_imagery,C4,mu,8,-56.587558533850356,20.696260408476974,8,1.0,negative
8,replication_1,6,both_fists_imagery,Cz,mu,7,9.614296995211316,46.66429375858643,3,0.42857142857142855,positive
8,replication_1,10,both_fists_imagery,Cz,mu,8,7.5513388606339245,30.746100765757546,3,0.375,positive
8,replication_1,14,both_fists_imagery,Cz,mu,8,-20.146377952054742,50.167440130026876,7,0.875,negative
8,replication_1,6,both_fists_imagery,Cz,beta,7,-9.342508860658413,22.66662549867213,5,0.7142857142857143,negative
8,replication_1,10,both_fists_imagery,Cz,beta,8,-17.02639362100939,27.226281609520406,6,0.75,negative
8,replication_1,14,both_fists_imagery,Cz,beta,8,-35.72223656659132,15.019255760882245,8,1.0,negative
8,replication_1,6,both_feet_imagery,C3,central_12_13,8,117.13742797183431,237.29369621784292,2,0.25,positive
8,replication_1,10,both_feet_imagery,C3,central_12_13,7,-1.8526358821877182,157.1041283360985,4,0.5714285714285714,negative
8,replication_1,14,both_feet_imagery,C3,central_12_13,7,84.31698940814142,192.3748541334281,0,0.0,positive
8,replication_1,6,both_feet_imagery,C4,central_12_13,8,12.772906784256227,224.36762395573172,4,0.5,positive
8,replication_1,10,both_feet_imagery,C4,central_12_13,7,67.39036426480087,124.2411188646899,3,0.42857142857142855,positive
8,replication_1,14,both_feet_imagery,C4,central_12_13,7,73.67759080011025,161.3074045427292,2,0.2857142857142857,positive
8,replication_1,6,both_feet_imagery,C3,mu,8,105.48556568071083,183.77219107379415,3,0.375,positive
8,replication_1,10,both_feet_imagery,C3,mu,7,13.782538096046487,116.65213575964668,2,0.2857142857142857,positive
8,replication_1,14,both_feet_imagery,C3,mu,7,41.51698009382116,127.60662108476586,0,0.0,positive
8,replication_1,6,both_feet_imagery,Cz,mu,8,-24.81918640625583,74.1036575438302,5,0.625,negative
8,replication_1,10,both_feet_imagery,Cz,mu,7,0.706558705937106,141.58266338740944,3,0.42857142857142855,positive
8,replication_1,14,both_feet_imagery,Cz,mu,7,111.55379812769053,213.99970058857338,3,0.42857142857142855,positive
8,replication_1,6,both_feet_imagery,C4,mu,8,9.740606511759646,157.361545464475,4,0.5,positive
8,replication_1,10,both_feet_imagery,C4,mu,7,44.486460156708276,108.80671739715945,2,0.2857142857142857,positive
8,replication_1,14,both_feet_imagery,C4,mu,7,49.66735408494675,157.9845810355552,2,0.2857142857142857,positive
8,replication_1,6,both_feet_imagery,Cz,beta,8,-3.3018125265583214,7.65116152380878,6,0.75,negative
8,replication_1,10,both_feet_imagery,Cz,beta,7,-15.985574794694884,31.291800683213076,5,0.7142857142857143,negative
8,replication_1,14,both_feet_imagery,Cz,beta,7,12.419139566323796,59.901754385462496,3,0.42857142857142855,positive
9,replication_1,6,both_fists_imagery,C4,central_12_13,8,-9.691318252183013,38.73752008055291,5,0.625,negative
9,replication_1,10,both_fists_imagery,C4,central_12_13,8,-3.8400493170448606,81.30281868562277,5,0.625,negative
9,replication_1,14,both_fists_imagery,C4,central_12_13,7,-26.451986815834797,24.152707525652243,6,0.8571428571428571,negative
9,replication_1,6,both_fists_imagery,C3,central_12_13,8,2.9861891735328143,34.867731015559116,4,0.5,positive
9,replication_1,10,both_fists_imagery,C3,central_12_13,8,19.878860507837665,74.19353933242989,4,0.5,positive
9,replication_1,14,both_fists_imagery,C3,central_12_13,7,34.494109268044014,59.19496962417,2,0.2857142857142857,positive
9,replication_1,6,both_fists_imagery,C3,mu,8,-27.15672533189983,29.493856994356406,6,0.75,negative
9,replication_1,10,both_fists_imagery,C3,mu,8,-19.674721257396435,47.34741822528921,5,0.625,negative
9,replication_1,14,both_fists_imagery,C3,mu,7,38.81187019650431,29.631400371656202,0,0.0,positive
9,replication_1,6,both_fists_imagery,C4,mu,8,14.246369292410261,45.20633990174956,3,0.375,positive
9,replication_1,10,both_fists_imagery,C4,mu,8,-12.30204142230926,31.18412930589961,7,0.875,negative
9,replication_1,14,both_fists_imagery,C4,mu,7,-17.558249262892353,18.107631851545122,6,0.8571428571428571,negative
9,replication_1,6,both_fists_imagery,Cz,mu,8,-19.448247567586648,34.60294038494163,6,0.75,negative
9,replication_1,10,both_fists_imagery,Cz,mu,8,-1.1467601967441876,51.056211346303826,4,0.5,negative
9,replication_1,14,both_fists_imagery,Cz,mu,7,0.9366271018701398,52.77613007029383,3,0.42857142857142855,positive
9,replication_1,6,both_fists_imagery,Cz,beta,8,20.598117133479583,49.6081654696542,3,0.375,positive
9,replication_1,10,both_fists_imagery,Cz,beta,8,1.0537403130502483,30.43806171582586,4,0.5,positive
9,replication_1,14,both_fists_imagery,Cz,beta,7,4.474674863373185,39.50741686472119,3,0.42857142857142855,positive
9,replication_1,6,both_feet_imagery,C3,central_12_13,7,-15.450787507543726,104.60309239283316,4,0.5714285714285714,negative
9,replication_1,10,both_feet_imagery,C3,central_12_13,7,33.92158893069025,43.13658127551179,2,0.2857142857142857,positive
9,replication_1,14,both_feet_imagery,C3,central_12_13,8,1.0158409039384761,29.705248524949596,4,0.5,positive
9,replication_1,6,both_feet_imagery,C4,central_12_13,7,7.994062133662319,42.683699758664815,3,0.42857142857142855,positive
9,replication_1,10,both_feet_imagery,C4,central_12_13,7,-16.07279678308485,47.08292101897224,5,0.7142857142857143,negative
9,replication_1,14,both_feet_imagery,C4,central_12_13,8,-10.256796811314114,26.654436712948872,5,0.625,negative
9,replication_1,6,both_feet_imagery,C3,mu,7,3.1763648253815786,58.30805600659062,3,0.42857142857142855,positive
9,replication_1,10,both_feet_imagery,C3,mu,7,-9.133815194549902,48.519666823284304,5,0.7142857142857143,negative
9,replication_1,14,both_feet_imagery,C3,mu,8,16.500453042290125,69.16903114895932,3,0.375,positive
9,replication_1,6,both_feet_imagery,Cz,mu,7,0.11101526879261019,61.29596424852937,3,0.42857142857142855,positive
9,replication_1,10,both_feet_imagery,Cz,mu,7,-25.971766235205653,53.26181051823326,5,0.7142857142857143,negative
9,replication_1,14,both_feet_imagery,Cz,mu,8,39.18970329437185,91.96341396325991,3,0.375,positive
9,replication_1,6,both_feet_imagery,C4,mu,7,-0.49583035011578214,47.46432857915899,4,0.5714285714285714,negative
9,replication_1,10,both_feet_imagery,C4,mu,7,-31.470897620629025,19.87345753457502,6,0.8571428571428571,negative
9,replication_1,14,both_feet_imagery,C4,mu,8,-0.07017460365975148,40.53088535434938,4,0.5,negative
9,replication_1,6,both_feet_imagery,Cz,beta,7,-16.201868875298924,22.485491129052324,5,0.7142857142857143,negative
9,replication_1,10,both_feet_imagery,Cz,beta,7,15.389703711004511,49.56573600357786,3,0.42857142857142855,positive
9,replication_1,14,both_feet_imagery,Cz,beta,8,8.700804394851396,32.673979927388125,3,0.375,positive
10,replication_1,6,both_fists_imagery,C4,central_12_13,7,-68.48617068241863,31.81478032632073,7,1.0,negative
10,replication_1,10,both_fists_imagery,C4,central_12_13,8,-75.16498060454126,27.830751154638044,8,1.0,negative
10,replication_1,14,both_fists_imagery,C4,central_12_13,8,-74.81169890148699,63.71374876789395,7,0.875,negative
10,replication_1,6,both_fists_imagery,C3,central_12_13,7,-68.3345105376564,11.66796184802591,7,1.0,negative
10,replication_1,10,both_fists_imagery,C3,central_12_13,8,-15.96480449794063,25.928065329688582,7,0.875,negative
10,replication_1,14,both_fists_imagery,C3,central_12_13,8,-40.05586543148391,30.485217779879434,7,0.875,negative
10,replication_1,6,both_fists_imagery,C3,mu,7,-62.875303517022935,34.0592945156772,7,1.0,negative
10,replication_1,10,both_fists_imagery,C3,mu,8,-1.9840421386443219,48.69279343827016,4,0.5,negative
10,replication_1,14,both_fists_imagery,C3,mu,8,-23.47788241832341,46.28273116514521,7,0.875,negative
10,replication_1,6,both_fists_imagery,C4,mu,7,-51.24016150160416,10.330520694174865,6,0.8571428571428571,negative
10,replication_1,10,both_fists_imagery,C4,mu,8,-43.361550152158124,43.735529899255326,7,0.875,negative
10,replication_1,14,both_fists_imagery,C4,mu,8,-57.22375810801844,79.10880843702414,6,0.75,negative
10,replication_1,6,both_fists_imagery,Cz,mu,7,-29.184356872236496,22.39034649747964,6,0.8571428571428571,negative
10,replication_1,10,both_fists_imagery,Cz,mu,8,1.9799912035529295,53.524265313277326,4,0.5,positive
10,replication_1,14,both_fists_imagery,Cz,mu,8,-7.613963079107746,169.00850485342045,4,0.5,negative
10,replication_1,6,both_fists_imagery,Cz,beta,7,-36.323172753670505,11.449932566589894,7,1.0,negative
10,replication_1,10,both_fists_imagery,Cz,beta,8,-4.458464896157327,22.994934715195996,5,0.625,negative
10,replication_1,14,both_fists_imagery,Cz,beta,8,-12.042972063132687,26.530032284779377,5,0.625,negative
10,replication_1,6,both_feet_imagery,C3,central_12_13,8,3.0156685441855196,78.49056012795461,4,0.5,positive
10,replication_1,10,both_feet_imagery,C3,central_12_13,7,99.29426786684118,145.1827834960718,2,0.2857142857142857,positive
10,replication_1,14,both_feet_imagery,C3,central_12_13,7,-27.77397835453907,57.84325012333839,4,0.5714285714285714,negative
10,replication_1,6,both_feet_imagery,C4,central_12_13,8,39.2353234975954,107.67295793376275,2,0.25,positive
10,replication_1,10,both_feet_imagery,C4,central_12_13,7,41.069119641739604,85.88143403110064,0,0.0,positive
10,replication_1,14,both_feet_imagery,C4,central_12_13,7,19.374457592335453,136.8351314435949,3,0.42857142857142855,positive
10,replication_1,6,both_feet_imagery,C3,mu,8,-17.108710825111928,41.1093126947879,5,0.625,negative
10,replication_1,10,both_feet_imagery,C3,mu,7,26.05627096610448,73.11140133325411,2,0.2857142857142857,positive
10,replication_1,14,both_feet_imagery,C3,mu,7,-23.19346806479866,57.28199051357276,4,0.5714285714285714,negative
10,replication_1,6,both_feet_imagery,Cz,mu,8,-8.329534815256467,48.55118538209862,4,0.5,negative
10,replication_1,10,both_feet_imagery,Cz,mu,7,-12.173261761151652,91.02212465315569,4,0.5714285714285714,negative
10,replication_1,14,both_feet_imagery,Cz,mu,7,-28.390225551808484,99.77921731752812,4,0.5714285714285714,negative
10,replication_1,6,both_feet_imagery,C4,mu,8,20.172195429758577,38.94423162277909,2,0.25,positive
10,replication_1,10,both_feet_imagery,C4,mu,7,31.843155877397237,78.8211540873146,3,0.42857142857142855,positive
10,replication_1,14,both_feet_imagery,C4,mu,7,-11.854506478383282,78.18716945095144,4,0.5714285714285714,negative
10,replication_1,6,both_feet_imagery,Cz,beta,8,-0.3256903077894209,20.340878581676208,4,0.5,negative
10,replication_1,10,both_feet_imagery,Cz,beta,7,-21.272782047072162,22.576914002069213,5,0.7142857142857143,negative
10,replication_1,14,both_feet_imagery,Cz,beta,7,-32.176894723817384,39.287669607551855,5,0.7142857142857143,negative
11,replication_1,6,both_fists_imagery,C4,central_12_13,8,-36.03438776163003,69.05868270428668,5,0.625,negative
11,replication_1,10,both_fists_imagery,C4,central_12_13,7,36.18038642360569,77.96321112604932,2,0.2857142857142857,positive
11,replication_1,14,both_fists_imagery,C4,central_12_13,7,-3.8807039135532815,52.95556565134909,4,0.5714285714285714,negative
11,replication_1,6,both_fists_imagery,C3,central_12_13,8,-26.44120506133242,74.09608803503346,5,0.625,negative
11,replication_1,10,both_fists_imagery,C3,central_12_13,7,-2.8112107917509106,50.95916021499606,5,0.7142857142857143,negative
11,replication_1,14,both_fists_imagery,C3,central_12_13,7,-19.830409566596696,86.26286333529856,4,0.5714285714285714,negative
11,replication_1,6,both_fists_imagery,C3,mu,8,-15.159905640322535,56.35591487250053,5,0.625,negative
11,replication_1,10,both_fists_imagery,C3,mu,7,29.91317508076075,43.11851407353457,2,0.2857142857142857,positive
11,replication_1,14,both_fists_imagery,C3,mu,7,3.8426511832028942,90.74108218598381,3,0.42857142857142855,positive
11,replication_1,6,both_fists_imagery,C4,mu,8,-27.269892356543732,20.268306677564425,8,1.0,negative
11,replication_1,10,both_fists_imagery,C4,mu,7,47.57643871549624,74.66074333672256,3,0.42857142857142855,positive
11,replication_1,14,both_fists_imagery,C4,mu,7,8.655805560689695,39.47384318383994,3,0.42857142857142855,positive
11,replication_1,6,both_fists_imagery,Cz,mu,8,10.624681179421998,56.68720082270244,3,0.375,positive
11,replication_1,10,both_fists_imagery,Cz,mu,7,-5.56295579071237,51.33008596755663,4,0.5714285714285714,negative
11,replication_1,14,both_fists_imagery,Cz,mu,7,-21.297913771408215,63.848995589159514,5,0.7142857142857143,negative
11,replication_1,6,both_fists_imagery,Cz,beta,8,-11.026348640084924,37.69009623541507,5,0.625,negative
11,replication_1,10,both_fists_imagery,Cz,beta,7,-16.070100661651576,64.01001345934316,4,0.5714285714285714,negative
11,replication_1,14,both_fists_imagery,Cz,beta,7,-8.26970491800266,31.117558511437334,5,0.7142857142857143,negative
11,replication_1,6,both_feet_imagery,C3,central_12_13,7,12.063723245714465,104.47707471528892,3,0.42857142857142855,positive
11,replication_1,10,both_feet_imagery,C3,central_12_13,8,-31.37560743787606,63.105797672489444,5,0.625,negative
11,replication_1,14,both_feet_imagery,C3,central_12_13,8,-2.697993633948194,51.98308069265836,4,0.5,negative
11,replication_1,6,both_feet_imagery,C4,central_12_13,7,-38.61723211884676,62.840089000284436,5,0.7142857142857143,negative
11,replication_1,10,both_feet_imagery,C4,central_12_13,8,-29.622392710293997,61.23260190823784,6,0.75,negative
11,replication_1,14,both_feet_imagery,C4,central_12_13,8,-3.9441577094455154,49.92075185265294,4,0.5,negative
11,replication_1,6,both_feet_imagery,C3,mu,7,0.8623443192830527,55.43619107537104,3,0.42857142857142855,positive
11,replication_1,10,both_feet_imagery,C3,mu,8,-17.240226587089413,52.10169625682424,5,0.625,negative
11,replication_1,14,both_feet_imagery,C3,mu,8,-15.215533007435912,34.88622334992586,5,0.625,negative
11,replication_1,6,both_feet_imagery,Cz,mu,7,25.2345219949618,58.43438719497959,3,0.42857142857142855,positive
11,replication_1,10,both_feet_imagery,Cz,mu,8,-29.620879713724452,57.94281267550791,6,0.75,negative
11,replication_1,14,both_feet_imagery,Cz,mu,8,-28.32323809961313,30.58810099756892,6,0.75,negative
11,replication_1,6,both_feet_imagery,C4,mu,7,-46.14385962316952,41.288892871925846,6,0.8571428571428571,negative
11,replication_1,10,both_feet_imagery,C4,mu,8,-20.294214327891815,80.61582525353136,5,0.625,negative
11,replication_1,14,both_feet_imagery,C4,mu,8,-0.9652508513494804,63.85944777824312,4,0.5,negative
11,replication_1,6,both_feet_imagery,Cz,beta,7,-5.4275849494811625,34.75456119372212,4,0.5714285714285714,negative
11,replication_1,10,both_feet_imagery,Cz,beta,8,-21.71592954557532,31.70077703464667,6,0.75,negative
11,replication_1,14,both_feet_imagery,Cz,beta,8,-2.665478835027648,26.89303364731566,5,0.625,negative
12,replication_1,6,both_fists_imagery,C4,central_12_13,7,23.04281593107893,108.94818534554548,1,0.14285714285714285,positive
12,replication_1,10,both_fists_imagery,C4,central_12_13,7,-38.52830497412076,38.65596879791963,7,1.0,negative
12,replication_1,14,both_fists_imagery,C4,central_12_13,8,-16.090005665488317,111.78616500479933,5,0.625,negative
12,replication_1,6,both_fists_imagery,C3,central_12_13,7,106.20625302994745,112.84180285975356,1,0.14285714285714285,positive
12,replication_1,10,both_fists_imagery,C3,central_12_13,7,-49.55649629046076,61.65478214544204,5,0.7142857142857143,negative
12,replication_1,14,both_fists_imagery,C3,central_12_13,8,-57.37638585112312,37.14227250271097,6,0.75,negative
12,replication_1,6,both_fists_imagery,C3,mu,7,76.93466524964244,42.679146260324536,1,0.14285714285714285,positive
12,replication_1,10,both_fists_imagery,C3,mu,7,-40.09858575024466,46.30431021038813,5,0.7142857142857143,negative
12,replication_1,14,both_fists_imagery,C3,mu,8,-44.87419610201765,46.16299951283588,6,0.75,negative
12,replication_1,6,both_fists_imagery,C4,mu,7,64.29958533500856,77.56506597026548,1,0.14285714285714285,positive
12,replication_1,10,both_fists_imagery,C4,mu,7,-14.854938556449754,22.24212629109926,5,0.7142857142857143,negative
12,replication_1,14,both_fists_imagery,C4,mu,8,-8.868864848896116,92.5147850634178,4,0.5,negative
12,replication_1,6,both_fists_imagery,Cz,mu,7,93.27327979905041,69.18354637315852,0,0.0,positive
12,replication_1,10,both_fists_imagery,Cz,mu,7,-24.00717692174733,44.42781317955203,5,0.7142857142857143,negative
12,replication_1,14,both_fists_imagery,Cz,mu,8,17.20205221907154,111.50397475809243,4,0.5,positive
12,replication_1,6,both_fists_imagery,Cz,beta,7,-2.743657602770129,38.09006567918293,4,0.5714285714285714,negative
12,replication_1,10,both_fists_imagery,Cz,beta,7,-31.125483492779097,22.29634284123167,5,0.7142857142857143,negative
