annotation,band_lower_hz,band_upper_hz,change_db,change_percent,channel,confirmed_exclusion,frequency_band,frequency_center_count,low_reference_power_candidate,primary_retained,quality_evidence,quality_status,reference_log_power_robust_z,reference_mean_wavelet_power_v2,rest_annotation_index,rest_epoch_array_index,rest_event_sample,rest_event_time_seconds,rest_interval_start_seconds,rest_interval_stop_seconds,run,run_trial_index,semantic_condition,source_file,source_sha256,subject,subject_role,task_annotation_index,task_epoch_array_index,task_event_sample,task_event_time_seconds,task_interval_start_seconds,task_interval_stop_seconds,task_log_power_robust_z,task_mean_wavelet_power_v2
T2,8.0,13.0,0.013128012440372375,0.3027409952092469,Cz,False,mu,6,False,True,,not flagged,-0.5070502122589334,1.5597893549794332e-10,8,19,5312,33.2,1.1,3.1,10,4,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,9,19,5984,37.4,1.0,3.0,-0.5345014664369571,1.5645114767958658e-10
T2,8.0,13.0,2.433866128998743,75.14051116287452,C4,False,mu,6,False,True,,not flagged,-0.7407753893134172,1.8294239893831625e-10,8,19,5312,33.2,1.1,3.1,10,4,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,9,19,5984,37.4,1.0,3.0,0.4798578346346367,3.204062526341922e-10
T1,8.0,13.0,-1.4735673307340766,-28.773227281921297,C3,False,mu,6,False,True,,not flagged,-0.3210032226535437,1.5843251652348243e-10,10,20,6640,41.5,1.1,3.1,10,5,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,11,20,7312,45.7,1.0,3.0,-1.08421940969741,1.1284636845571332e-10
T1,8.0,13.0,-0.15089451509822766,-3.414807774230322,Cz,False,mu,6,False,True,,not flagged,-0.8522583618557082,1.3537269046824684e-10,10,20,6640,41.5,1.1,3.1,10,5,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,11,20,7312,45.7,1.0,3.0,-1.02641435066659,1.307499733099524e-10
T1,8.0,13.0,-0.1266023726194804,-2.873047407815902,C4,False,mu,6,False,True,,not flagged,-0.903382683124067,1.6988132213344456e-10,10,20,6640,41.5,1.1,3.1,10,5,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,11,20,7312,45.7,1.0,3.0,-0.8287282186380921,1.6500055121152625e-10
T1,8.0,13.0,-1.0254467227249804,-21.03123833955171,C3,False,mu,6,False,True,,not flagged,0.8745507802948512,3.0850721893196174e-10,12,21,7968,49.8,1.1,3.1,10,6,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,13,21,8640,54.0,1.0,3.0,0.40469321434428757,2.4362433042365827e-10
T1,8.0,13.0,-0.5978561637449008,-12.860636445628728,Cz,False,mu,6,False,True,,not flagged,0.4076512946780909,2.270468984998026e-10,12,21,7968,49.8,1.1,3.1,10,6,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,13,21,8640,54.0,1.0,3.0,0.10898003602716598,1.9784722232266732e-10
T1,8.0,13.0,-2.300644870822286,-41.1243773777661,C4,False,mu,6,False,True,,not flagged,0.2875456009131802,2.9224559535160286e-10,12,21,7968,49.8,1.1,3.1,10,6,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,13,21,8640,54.0,1.0,3.0,-0.746103368871594,1.7206141384931041e-10
T2,8.0,13.0,0.3004018302079381,7.161845196015135,C3,False,mu,6,False,True,,not flagged,-0.18161995025883132,1.712325697565804e-10,14,22,9296,58.1,1.1,3.1,10,7,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,15,22,9968,62.3,1.0,3.0,-0.14365575827188687,1.8349598132770532e-10
T2,8.0,13.0,0.1375519678641619,3.21794226159437,Cz,False,mu,6,False,True,,not flagged,-0.09493241240864374,1.8472589835092366e-10,14,22,9296,58.1,1.1,3.1,10,7,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,15,22,9968,62.3,1.0,3.0,0.007696970376522643,1.906702711020679e-10
T2,8.0,13.0,4.308534398974978,169.68291877200068,C4,False,mu,6,False,True,,not flagged,-0.6745,1.8854963048331694e-10,14,22,9296,58.1,1.1,3.1,10,7,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,15,22,9968,62.3,1.0,3.0,1.3905433481665626,5.08486146821231e-10
T2,8.0,13.0,3.07912959899155,103.19497323702267,C3,False,mu,6,False,True,,not flagged,-0.22258000593020294,1.6736734222710186e-10,16,23,10624,66.4,1.1,3.1,10,8,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,17,23,11296,70.6,1.0,3.0,1.0500164915763903,3.4008202624587576e-10
T2,8.0,13.0,0.4213537598215122,10.188272907883276,Cz,False,mu,6,False,True,,not flagged,0.17051033652138628,2.0598905285317492e-10,16,23,10624,66.4,1.1,3.1,10,8,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,17,23,11296,70.6,1.0,3.0,0.4854678707928074,2.269757797182203e-10
T2,8.0,13.0,-1.942847933595153,-36.068454011700986,C4,False,mu,6,False,True,,not flagged,1.1974497093902656,4.423388329632028e-10,16,23,10624,66.4,1.1,3.1,10,8,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,17,23,11296,70.6,1.0,3.0,0.23363399575145036,2.8279405441997515e-10
T1,8.0,13.0,-3.1986272425408506,-52.12185940158256,C3,False,mu,6,False,True,,not flagged,1.5027084505520767,4.3785510863948586e-10,18,24,11952,74.7,1.1,3.1,10,9,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,19,24,12624,78.9,1.0,3.0,0.11400995557166534,2.0963688453176644e-10
T1,8.0,13.0,-3.64175536894203,-56.76609508155506,Cz,False,mu,6,False,True,,not flagged,0.921481715777222,2.803548910148787e-10,18,24,11952,74.7,1.1,3.1,10,9,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,19,24,12624,78.9,1.0,3.0,-1.2341248779322698,1.212083670155826e-10
T1,8.0,13.0,0.056814284422453384,1.3167915800109375,C4,False,mu,6,False,True,,not flagged,0.8683169256523791,3.807522276630297e-10,18,24,11952,74.7,1.1,3.1,10,9,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,19,24,12624,78.9,1.0,3.0,0.8459102115133974,3.8576594093760055e-10
T2,8.0,13.0,0.6773782312652664,16.87935953543036,C3,False,mu,6,False,True,,not flagged,0.8344457119509662,3.0168703885909947e-10,20,25,13280,83.0,1.1,3.1,10,10,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,21,25,13952,87.2,1.0,3.0,1.1200035885881519,3.526098788199204e-10
T2,8.0,13.0,-0.6094225637537468,-13.092402639334884,Cz,False,mu,6,False,True,,not flagged,0.8948983760591248,2.7731255889369926e-10,20,25,13280,83.0,1.1,3.1,10,10,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,21,25,13952,87.2,1.0,3.0,0.6498725511638983,2.4100568211389347e-10
T2,8.0,13.0,-0.9663808968267468,-19.949894187709187,C4,False,mu,6,False,True,,not flagged,-0.39353648354548065,2.1429346831017676e-10,20,25,13280,83.0,1.1,3.1,10,10,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,21,25,13952,87.2,1.0,3.0,-0.7520631656903639,1.7154214813112437e-10
T1,8.0,13.0,-2.241875344091275,-40.32224659179591,C3,False,mu,6,False,True,,not flagged,0.8707584015600099,3.07855748621013e-10,22,26,14608,91.3,1.1,3.1,10,11,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,23,26,15280,95.5,1.0,3.0,-0.14128061259663252,1.8372139451502879e-10
T1,8.0,13.0,-1.8862437618344818,-35.22974247280497,Cz,False,mu,6,False,True,,not flagged,1.2335846368355732,3.1867050914675694e-10,22,26,14608,91.3,1.1,3.1,10,11,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,23,26,15280,95.5,1.0,3.0,0.22503597110038717,2.0640370943757805e-10
T1,8.0,13.0,0.3232487805095524,7.72707747717686,C4,False,mu,6,False,True,,not flagged,0.7430469524088151,3.5963354086141837e-10,22,26,14608,91.3,1.1,3.1,10,11,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,23,26,15280,95.5,1.0,3.0,0.8543605580687869,3.874227031976947e-10
T2,8.0,13.0,-0.7700218523367114,-16.24749320472773,C3,False,mu,6,False,True,,not flagged,0.5305160112442289,2.546718954293317e-10,24,27,15936,99.6,1.1,3.1,10,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,25,27,16608,103.8,1.0,3.0,0.14746992659557612,2.1329409652509971e-10
T2,8.0,13.0,-1.803964487846549,-33.990939547519666,Cz,False,mu,6,False,True,,not flagged,-0.4836031582551063,1.5748728426347204e-10,24,27,15936,99.6,1.1,3.1,10,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,25,27,16608,103.8,1.0,3.0,-1.655008913273872,1.0395587667444481e-10
T2,8.0,13.0,-0.6507246794656578,-13.914990435821633,C4,False,mu,6,False,True,,not flagged,0.055882031990293825,2.6297700564866335e-10,24,27,15936,99.6,1.1,3.1,10,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,25,27,16608,103.8,1.0,3.0,-0.20507261419948838,2.2638378046424174e-10
T1,8.0,13.0,2.7416065856573995,88.00121611145781,C3,False,mu,6,False,True,,not flagged,-0.07359908138931028,1.8185957989199407e-10,26,28,17264,107.9,1.1,3.1,10,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,27,28,17936,112.1,1.0,3.0,1.0603209682640695,3.4189822181213704e-10
T1,8.0,13.0,-0.8587402898282016,-17.941047081966385,Cz,False,mu,6,False,True,,not flagged,-0.5328019324828652,1.5433896842252e-10,26,28,17264,107.9,1.1,3.1,10,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,27,28,17936,112.1,1.0,3.0,-1.1137680297638803,1.2664894143201446e-10
T1,8.0,13.0,2.8999723766412266,94.98321977847567,C4,False,mu,6,False,True,,not flagged,-0.06865381416177503,2.484738819299358e-10,26,28,17264,107.9,1.1,3.1,10,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,27,28,17936,112.1,1.0,3.0,1.2951917997330276,4.844823752955569e-10
T1,8.0,13.0,1.3240072214397172,35.64404183937327,C3,False,mu,6,False,True,,not flagged,0.26372340763195323,2.1948031642561004e-10,28,29,18592,116.2,1.1,3.1,10,14,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,29,29,19264,120.4,1.0,3.0,0.7925902621809713,2.9771197224154333e-10
T1,8.0,13.0,0.5421608456397898,13.296393273326757,Cz,False,mu,6,False,True,,not flagged,0.3285522291847048,2.1979398983444772e-10,28,29,18592,116.2,1.1,3.1,10,14,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,29,29,19264,120.4,1.0,3.0,0.739527276599379,2.4901866311397173e-10
T1,8.0,13.0,0.40655514852012486,9.813444664668825,C4,False,mu,6,False,True,,not flagged,0.5759665524399472,3.332779131436934e-10,28,29,18592,116.2,1.1,3.1,10,14,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R10.edf,6e5ea8c53bba188385f86ae619dfe3282679deba4e651ca46ee1c91c06b2c9b1,21,replication_2,29,29,19264,120.4,1.0,3.0,0.7421105646653935,3.659839567296128e-10
T2,8.0,13.0,-2.7468311260833564,-46.87280491707676,C3,False,mu,6,False,True,,not flagged,0.6745,2.7595408083221395e-10,0,30,0,0.0,1.1,3.1,14,0,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,1,30,672,4.2,1.0,3.0,-0.5778693899769689,1.4660666286301798e-10
T2,8.0,13.0,-1.1099096012377176,-22.55220815421391,Cz,False,mu,6,False,True,,not flagged,0.8398625607707099,2.7111850362617325e-10,0,30,0,0.0,1.1,3.1,14,0,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,1,30,672,4.2,1.0,3.0,0.27206227261190763,2.0997529434380867e-10
T2,8.0,13.0,-1.9312805697262934,-35.897946393008,C4,False,mu,6,False,True,,not flagged,0.9764597721612198,3.999783118030743e-10,0,30,0,0.0,1.1,3.1,14,0,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,1,30,672,4.2,1.0,3.0,0.040390132715632104,2.563943118483483e-10
T1,8.0,13.0,-2.3334364465037933,-41.56724602958457,C3,False,mu,6,False,True,,not flagged,-0.3928700952009578,1.5221123512075741e-10,2,31,1328,8.3,1.1,3.1,14,1,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,3,31,2000,12.5,1.0,3.0,-1.54476785137885,8.894121653344275e-11
T1,8.0,13.0,-0.042718500056179845,-0.978807998742349,Cz,False,mu,6,False,True,,not flagged,-0.645288039527539,1.4737521208499905e-10,2,31,1328,8.3,1.1,3.1,14,1,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,3,31,2000,12.5,1.0,3.0,-0.7252787624038686,1.4593269172094758e-10
T1,8.0,13.0,-4.042108495780672,-60.573416010690316,C4,False,mu,6,False,True,,not flagged,-0.09029156555779876,2.460368343696676e-10,2,31,1328,8.3,1.1,3.1,14,1,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,3,31,2000,12.5,1.0,3.0,-1.8761584425689715,9.700391914739573e-11
T2,8.0,13.0,-1.3167218341925193,-26.15385706205958,C3,False,mu,6,False,True,,not flagged,0.012658327198607005,1.9081717878938027e-10,4,32,2656,16.6,1.1,3.1,14,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,5,32,3328,20.8,1.0,3.0,-0.6545279782579292,1.409111265989511e-10
T2,8.0,13.0,1.6533402105109416,46.3302184885253,Cz,False,mu,6,False,True,,not flagged,-0.9819662204064873,1.2835419176278713e-10,4,32,2656,16.6,1.1,3.1,14,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,5,32,3328,20.8,1.0,3.0,-0.033574396021771105,1.8782096924566715e-10
T2,8.0,13.0,-3.5651299554875937,-55.996521967878074,C4,False,mu,6,False,True,,not flagged,1.7283064079682167,5.633455836726131e-10,4,32,2656,16.6,1.1,3.1,14,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,5,32,3328,20.8,1.0,3.0,-0.026109356540576046,2.478916501563074e-10
T1,8.0,13.0,4.679487098287416,193.73027360711353,C3,False,mu,6,False,True,,not flagged,-0.8420351575026522,1.184983612574652e-10,6,33,3984,24.9,1.1,3.1,14,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,7,33,4656,29.1,1.0,3.0,1.0949083102681803,3.4806556074149834e-10
T1,8.0,13.0,2.9017651985786435,95.06372790644414,Cz,False,mu,6,False,True,,not flagged,-1.0178200197689093,1.264791553818708e-10,6,33,3984,24.9,1.1,3.1,14,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,7,33,4656,29.1,1.0,3.0,0.7140507554222402,2.4671495551246115e-10
T1,8.0,13.0,2.0649225405467972,60.87636842093245,C4,False,mu,6,False,True,,not flagged,-0.929299956750761,1.678875132227799e-10,6,33,3984,24.9,1.1,3.1,14,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,7,33,4656,29.1,1.0,3.0,0.1430112577666843,2.700913343050211e-10
T1,8.0,13.0,2.877914645262043,93.9954144827369,C3,False,mu,6,False,True,,not flagged,-1.2119796158507476,9.641748269089229e-11,8,34,5312,33.2,1.1,3.1,14,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,9,34,5984,37.4,1.0,3.0,-0.10658944159028819,1.8704549518001762e-10
T1,8.0,13.0,1.6797319513356759,47.22216333939901,Cz,False,mu,6,False,True,,not flagged,-1.4938430972559171,1.0403170610874366e-10,8,34,5312,33.2,1.1,3.1,14,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,9,34,5984,37.4,1.0,3.0,-0.5928201929113052,1.5315772829217813e-10
T1,8.0,13.0,2.10137057429544,62.23219993299549,C4,False,mu,6,False,True,,not flagged,-1.9117390309242313,1.0731530141187928e-10,8,34,5312,33.2,1.1,3.1,14,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,9,34,5984,37.4,1.0,3.0,-0.7228787214254441,1.7409997434521672e-10
T2,8.0,13.0,0.18321462626069293,4.3089233203284705,C3,False,mu,6,False,True,,not flagged,0.0,1.8947552931779118e-10,10,35,6640,41.5,1.1,3.1,14,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,11,35,7312,45.7,1.0,3.0,0.0,1.976398845868813e-10
T2,8.0,13.0,-0.09631879884698531,-2.19340943621263,Cz,False,mu,6,False,True,,not flagged,-0.06580410328243821,1.8694766203478524e-10,10,35,6640,41.5,1.1,3.1,14,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,11,35,7312,45.7,1.0,3.0,-0.10714261289097257,1.8284713437493536e-10
T2,8.0,13.0,-0.6975370931606046,-14.837914004896463,C4,False,mu,6,False,True,,not flagged,0.0,2.5636727474449417e-10,10,35,6640,41.5,1.1,3.1,14,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,11,35,7312,45.7,1.0,3.0,-0.2765207751561011,2.1832771898120947e-10
T2,8.0,13.0,7.1292613397815305,416.32854319867886,C3,False,mu,6,False,True,,not flagged,-1.1425319438318051,1.0022308259261584e-10,12,36,7968,49.8,1.1,3.1,14,6,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,13,36,8640,54.0,1.0,3.0,1.862156276177232,5.17480382299262e-10
T2,8.0,13.0,4.246710358640199,165.87104090466596,Cz,False,mu,6,False,True,,not flagged,-1.1083476592994672,1.2186584422312222e-10,12,36,7968,49.8,1.1,3.1,14,6,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,13,36,8640,54.0,1.0,3.0,1.4610836296061678,3.2400598854327376e-10
T2,8.0,13.0,3.910813228878795,146.08283581785722,C4,False,mu,6,False,True,,not flagged,-1.5083738436981862,1.2896139526735803e-10,12,36,7968,49.8,1.1,3.1,14,6,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,13,36,8640,54.0,1.0,3.0,0.4609704630772876,3.1735185858419054e-10
T1,8.0,13.0,1.593551920728026,44.32952823892069,C3,False,mu,6,False,True,,not flagged,-0.5916058114750848,1.3625001295193938e-10,14,37,9296,58.1,1.1,3.1,14,7,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,15,37,9968,62.3,1.0,3.0,-0.009723959676697602,1.9664900091900245e-10
T1,8.0,13.0,0.03714277458744582,0.858911650550823,Cz,False,mu,6,False,True,,not flagged,-0.3283188121642638,1.6785165241398654e-10,14,37,9296,58.1,1.1,3.1,14,7,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,15,37,9968,62.3,1.0,3.0,-0.31825671139040096,1.6929334981221235e-10
T1,8.0,13.0,1.1442184449840016,30.143308900517297,C4,False,mu,6,False,True,,not flagged,-0.1888182634462918,2.352385594450206e-10,14,37,9296,58.1,1.1,3.1,14,7,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,15,37,9968,62.3,1.0,3.0,0.39009320090021943,3.0614724507166016e-10
T1,8.0,13.0,-2.510631563746032,-43.90336072740317,C3,False,mu,6,False,True,,not flagged,-0.14355427724732508,1.74904649209903e-10,16,38,10624,66.4,1.1,3.1,14,8,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,17,38,11296,70.6,1.0,3.0,-1.3548405468640958,9.811563013828017e-11
T1,8.0,13.0,-0.9671078278143342,-19.963292016858478,Cz,False,mu,6,False,True,,not flagged,0.2466482410541536,2.1252795416044353e-10,16,38,10624,66.4,1.1,3.1,14,8,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S021/S021R14.edf,76c2f56b68c08ee48dd151faf5d10d432421ecb33a938ca9b440adeed546015d,21,replication_2,17,38,11296,70.6,1.0,3.0,-0.3052207293184342,1.7010037805393906e-10
