subject,run,channel,reference_state,line_frequency_hz,line_bin_psd_uV2_per_hz,neighbor_definition_hz,neighbor_median_psd_uV2_per_hz,line_to_neighbor_ratio,line_excess_db,local_peak_frequency_hz,local_peak_psd_uV2_per_hz
1,14,P4,average,60.0,5.409619210739885,57-59 and 61-63,0.5284853538324147,10.23608160852704,10.101337396996815,60.0,5.409619210739885
1,14,P6,average,60.0,6.368075888974369,57-59 and 61-63,0.6347055594378891,10.033118182569716,10.014359279381747,60.0,6.368075888974369
1,14,P8,average,60.0,7.690301099149483,57-59 and 61-63,0.9828927984038074,7.824150417663385,8.934371910808295,60.0,7.690301099149483
1,14,PO7,average,60.0,3.08597443523438,57-59 and 61-63,0.9300619021561751,3.3180312279001254,5.208804691027136,60.0,3.08597443523438
1,14,PO3,average,60.0,3.3501406542483605,57-59 and 61-63,0.846811003436183,3.9561846039484445,5.972765484978439,60.0,3.3501406542483605
1,14,POz,average,60.0,4.574340865255544,57-59 and 61-63,0.8182445395422551,5.590432498106906,7.474454079356859,60.0,4.574340865255544
1,14,PO4,average,60.0,5.821269108545129,57-59 and 61-63,0.8100883290208984,7.185968369129478,8.564853012150323,60.0,5.821269108545129
1,14,PO8,average,60.0,7.680168766037642,57-59 and 61-63,1.3652764833188002,5.62535783768003,7.501501538032956,60.0,7.680168766037642
1,14,O1,average,60.0,1.5629038282677075,57-59 and 61-63,0.22401608314633167,6.976748304481283,8.436530555079345,60.0,1.5629038282677075
1,14,Oz,average,60.0,1.6878085660658435,57-59 and 61-63,0.22290248140870872,7.571959519692908,8.792082835245921,60.0,1.6878085660658435
1,14,O2,average,60.0,1.9103235691486362,57-59 and 61-63,0.2563750629009031,7.451284643417271,8.722311540168636,60.0,1.9103235691486362
1,14,Iz,average,60.0,1.8905250723074836,57-59 and 61-63,0.3486249854155356,5.422804306622244,7.342239322821116,60.0,1.8905250723074836
